shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M14A0002,40.7351676652,-73.991576311,70001
M14A0002,40.7351638217,-73.9915636823,70002
M14A0002,40.7350100882,-73.9911956511,70003
M14A0002,40.7348371346,-73.9907554577,70004
M14A0002,40.7344720144,-73.9899364218,70005
M14A0002,40.7343512274,-73.9897307667,70006
M14A0002,40.734252391,-73.9894493347,70007
M14A0002,40.7340006424,-73.9888630282,70008
M14A0002,40.7340006424,-73.9888630282,80001
M14A0002,40.733964129,-73.9887782397,80002
M14A0002,40.7332914987,-73.9871798997,80003
M14A0002,40.7330798215,-73.9866773132,80004
M14A0002,40.7330798215,-73.9866773132,90001
M14A0002,40.7323470339,-73.9849393919,90002
M14A0002,40.7321551156,-73.9844851648,90003
M14A0002,40.7321551156,-73.9844851648,100001
M14A0002,40.7313476113,-73.982572677,100002
M14A0002,40.7311576055,-73.9821217103,100003
M14A0002,40.7311576055,-73.9821217103,110001
M14A0002,40.7310620527,-73.981894424,110002
M14A0002,40.7305485875,-73.9806822425,110003
M14A0002,40.7304579748,-73.9804686697,110004
M14A0002,40.7304579748,-73.9804686697,120001
M14A0002,40.7304140411,-73.9803647696,120002
M14A0002,40.7297251921,-73.9808592759,120003
M14A0002,40.7290857418,-73.981324894,120004
M14A0002,40.7284462895,-73.9817905032,120005
M14A0002,40.7281795302,-73.9819843241,120006
M14A0002,40.7281795302,-73.9819843241,130001
M14A0002,40.7278452574,-73.9822272296,130002
M14A0002,40.7272606909,-73.982656728,130003
M14A0002,40.7269942046,-73.9828505419,130004
M14A0002,40.7269942046,-73.9828505419,140001
M14A0002,40.7266651444,-73.9830898295,140002
M14A0002,40.7260531291,-73.983533751,140003
M14A0002,40.7254713019,-73.9839596179,140004
M14A0002,40.7252050879,-73.9841534213,140005
M14A0002,40.7252050879,-73.9841534213,150001
M14A0002,40.724862028,-73.9844035227,150002
M14A0002,40.7242664747,-73.9848365931,150003
M14A0002,40.723648964,-73.9852876991,150004
M14A0002,40.7233879622,-73.9854778831,150005
M14A0002,40.7233879622,-73.9854778831,160001
M14A0002,40.7230094952,-73.9857532323,160002
M14A0002,40.7223480669,-73.9862223688,160003
M14A0002,40.7222959201,-73.9862512408,160004
M14A0002,40.7221477141,-73.9863414624,160005
M14A0002,40.7209812648,-73.9869513825,160006
M14A0002,40.7209812648,-73.9869513825,160007
M14A0002,40.7209812648,-73.9869513825,170001
M14A0002,40.7198312787,-73.9875432406,170002
M14A0002,40.7195579164,-73.9876847058,170003
M14A0002,40.7195579164,-73.9876847058,180001
M14A0002,40.7186236528,-73.9881675556,180002
M14A0002,40.7184726987,-73.9882397313,180003
M14A0002,40.7182177245,-73.9883725297,180004
M14A0002,40.7182177245,-73.9883725297,190001
M14A0002,40.7176493155,-73.9886691572,190002
M14A0002,40.7167079115,-73.9891563093,190003
M14A0002,40.7166530051,-73.9890372758,190004
M14A0002,40.7165722844,-73.9887779212,190005
M14A0002,40.7165722844,-73.9887779212,200001
M14A0002,40.7164443379,-73.9883663459,200002
M14A0002,40.7161972231,-73.9875367052,200003
M14A0002,40.715950104,-73.9867214998,200004
M14A0002,40.7158441153,-73.9863690875,200005
M14A0002,40.7158441153,-73.9863690875,210001
M14A0002,40.7152573137,-73.9844191171,210002
M14A0002,40.7152573137,-73.9844191171,220001
M14A0002,40.7152087096,-73.9842578836,220002
M14A0002,40.7149313599,-73.9833380996,220003
M14A0002,40.7147665847,-73.9827285166,220004
M14A0002,40.7146795235,-73.9823822442,220005
M14A0002,40.7146795235,-73.9823822442,230001
M14A0002,40.7146704602,-73.9823461742,230002
M14A0002,40.7144590052,-73.9816500354,230003
M14A0002,40.7142640097,-73.9809250385,230004
M14A0002,40.7141574542,-73.9805726445,230005
M14A0002,40.7141574542,-73.9805726445,240001
M14A0002,40.713972902,-73.9799619992,240002
M14A0002,40.713761437,-73.9792911255,240003
M14A0002,40.7134436734,-73.9782321585,240004
M14A0003,40.7133541376,-73.9779338749,10001
M14A0003,40.7132505936,-73.9775887038,10002
M14A0003,40.7123998012,-73.9780146296,10003
M14A0003,40.7123970579,-73.9780218447,10004
M14A0003,40.7123943145,-73.9780290598,10005
M14A0003,40.7122218425,-73.9805151343,10006
M14A0003,40.7122218425,-73.9805151343,20001
M14A0003,40.712208152,-73.9807128076,20002
M14A0003,40.7128888648,-73.9807919678,20003
M14A0003,40.7133505417,-73.9808455815,20004
M14A0003,40.7133505417,-73.9808455815,30001
M14A0003,40.7134460611,-73.9808567363,30002
M14A0003,40.713553106,-73.9808530984,30003
M14A0003,40.7136683851,-73.9808494581,30004
M14A0003,40.7142640097,-73.9809250385,30005
M14A0003,40.7144153376,-73.9814877223,30006
M14A0003,40.7144153376,-73.9814877223,40001
M14A0003,40.7144590052,-73.9816500354,40002
M14A0003,40.7146704602,-73.9823461742,40003
M14A0003,40.7147665847,-73.9827285166,40004
M14A0003,40.7148448533,-73.9830181584,40005
M14A0003,40.7148448533,-73.9830181584,50001
M14A0003,40.7149313599,-73.9833380996,50002
M14A0003,40.7152087096,-73.9842578836,50003
M14A0003,40.7152784578,-73.984489454,50004
M14A0003,40.7152784578,-73.984489454,60001
M14A0003,40.715950104,-73.9867214998,60002
M14A0003,40.7160102369,-73.9869195292,60003
M14A0003,40.7160102369,-73.9869195292,70001
M14A0003,40.7161972231,-73.9875367052,70002
M14A0003,40.7164443379,-73.9883663459,70003
M14A0003,40.7166530051,-73.9890372758,70004
M14A0003,40.7167079115,-73.9891563093,70005
M14A0003,40.7168434958,-73.9890863045,70006
M14A0003,40.7168434958,-73.9890863045,80001
M14A0003,40.7176493155,-73.9886691572,80002
M14A0003,40.7184726987,-73.9882397313,80003
M14A0003,40.7186236528,-73.9881675556,80004
M14A0003,40.7189735902,-73.9879867592,80005
M14A0003,40.7189735902,-73.9879867592,90001
M14A0003,40.7198312787,-73.9875432406,90002
M14A0003,40.7209812648,-73.9869513825,90003
M14A0003,40.7221477141,-73.9863414624,90004
M14A0003,40.7222959201,-73.9862512408,90005
M14A0003,40.7223480669,-73.9862223688,90006
M14A0003,40.7226063261,-73.9860390458,90007
M14A0003,40.7226063261,-73.9860390458,100001
M14A0003,40.7230094952,-73.9857532323,100002
M14A0003,40.723648964,-73.9852876991,100003
M14A0003,40.7239099654,-73.9850971529,100004
M14A0003,40.7239099654,-73.9850971529,110001
M14A0003,40.7242664747,-73.9848365931,110002
M14A0003,40.724862028,-73.9844035227,110003
M14A0003,40.7251353782,-73.9842043079,110004
M14A0003,40.7251353782,-73.9842043079,120001
M14A0003,40.7254713019,-73.9839596179,120002
M14A0003,40.7260531291,-73.983533751,120003
M14A0003,40.7266651444,-73.9830898295,120004
M14A0003,40.7268715275,-73.9829396886,120005
M14A0003,40.7268715275,-73.9829396886,130001
M14A0003,40.7272606909,-73.982656728,130002
M14A0003,40.7278452574,-73.9822272296,130003
M14A0003,40.7284462895,-73.9817905032,130004
M14A0003,40.7287130484,-73.9815963199,130005
M14A0003,40.7287130484,-73.9815963199,140001
M14A0003,40.7290857418,-73.981324894,140002
M14A0003,40.7297251921,-73.9808592759,140003
M14A0003,40.7304140411,-73.9803647696,140004
M14A0003,40.7304675852,-73.9804913979,140005
M14A0003,40.7304675852,-73.9804913979,150001
M14A0003,40.7305485875,-73.9806822425,150002
M14A0003,40.7310620527,-73.981894424,150003
M14A0003,40.7311046122,-73.9819954401,150004
M14A0003,40.7311046122,-73.9819954401,160001
M14A0003,40.7313476113,-73.982572677,160002
M14A0003,40.7323470339,-73.9849393919,160003
M14A0003,40.7325150639,-73.9853376998,160004
M14A0003,40.7325150639,-73.9853376998,170001
M14A0003,40.7332914987,-73.9871798997,170002
M14A0003,40.733480112,-73.9876283697,170003
M14A0003,40.733480112,-73.9876283697,180001
M14A0003,40.733964129,-73.9887782397,180002
M14A0003,40.7341175947,-73.9891357955,180003
M14A0003,40.7341175947,-73.9891357955,190001
M14A0003,40.734252391,-73.9894493347,190002
M14A0003,40.7343512274,-73.9897307667,190003
M14A0003,40.7344720144,-73.9899364218,190004
M14A0003,40.7348371346,-73.9907554577,190005
M14A0003,40.7350100882,-73.9911956511,190006
M14A0003,40.7351638217,-73.9915636823,190007
M14A0003,40.7352022576,-73.991693578,190008
M14A0003,40.7352379473,-73.9918054325,190009
M14A0003,40.7353985415,-73.9921850123,190010
M14A0003,40.7353985415,-73.9921850123,200001
M14A0003,40.7360038466,-73.9936167519,200002
M14A0003,40.7361658074,-73.9940017529,200003
M14A0003,40.7361658074,-73.9940017529,210001
M14A0003,40.7373598853,-73.9968389829,210002
M14A0003,40.737599516,-73.9974109156,210003
M14A0003,40.737599516,-73.9974109156,220001
M14A0003,40.7385511484,-73.9996824492,220002
M14A0003,40.7387273615,-74.000098874,220003
M14A0003,40.7387273615,-74.000098874,230001
M14A0003,40.7397533201,-74.002522409,230002
M14A0003,40.7399597132,-74.0030153526,230003
M14A0003,40.7399597132,-74.0030153526,240001
M14A0003,40.7397533201,-74.002522409,240002
M14A0003,40.7397533201,-74.002522409,250001
M14A0003,40.7408566202,-74.0051567699,250002
M14A0003,40.7409444425,-74.005366079,250003
M14A0003,40.7415808692,-74.0068680694,250004
M14A0003,40.7415808692,-74.0068680694,260001
M14A0003,40.7416250534,-74.0069720045,260002
M14A0003,40.7419241854,-74.0076829525,260003
M14A0003,40.7420037703,-74.007870615,260004
M14A0003,40.7421437292,-74.0082026343,260005
M14A0003,40.7424429216,-74.0079861466,260006
M14A0003,40.7428326944,-74.0077083186,260007
M14A0003,40.74317573,-74.008523943,260008
M14A0003,40.7433384955,-74.0084947326,260009
M14A0003,40.7433384955,-74.0084947326,270001
M14A0003,40.7439552478,-74.0083832986,270002
M14A0003,40.7446688908,-74.0082534693,270003
M14A0003,40.745377044,-74.0081236366,270004
M14A0003,40.7451605189,-74.0076082608,270005
M14A0004,40.7133541376,-73.9779338749,10001
M14A0004,40.7132505936,-73.9775887038,10002
M14A0004,40.7123998012,-73.9780146296,10003
M14A0004,40.7123970579,-73.9780218447,10004
M14A0004,40.7123943145,-73.9780290598,10005
M14A0004,40.7122218425,-73.9805151343,10006
M14A0004,40.7122218425,-73.9805151343,20001
M14A0004,40.712208152,-73.9807128076,20002
M14A0004,40.7128888648,-73.9807919678,20003
M14A0004,40.7133505417,-73.9808455815,20004
M14A0004,40.7133505417,-73.9808455815,30001
M14A0004,40.7134460611,-73.9808567363,30002
M14A0004,40.713553106,-73.9808530984,30003
M14A0004,40.7136683851,-73.9808494581,30004
M14A0004,40.7142640097,-73.9809250385,30005
M14A0004,40.7144153376,-73.9814877223,30006
M14A0004,40.7144153376,-73.9814877223,40001
M14A0004,40.7144590052,-73.9816500354,40002
M14A0004,40.7146704602,-73.9823461742,40003
M14A0004,40.7147665847,-73.9827285166,40004
M14A0004,40.7148448533,-73.9830181584,40005
M14A0004,40.7148448533,-73.9830181584,50001
M14A0004,40.7149313599,-73.9833380996,50002
M14A0004,40.7152087096,-73.9842578836,50003
M14A0004,40.7152784578,-73.984489454,50004
M14A0004,40.7152784578,-73.984489454,60001
M14A0004,40.715950104,-73.9867214998,60002
M14A0004,40.7160102369,-73.9869195292,60003
M14A0004,40.7160102369,-73.9869195292,70001
M14A0004,40.7161972231,-73.9875367052,70002
M14A0004,40.7164443379,-73.9883663459,70003
M14A0004,40.7166530051,-73.9890372758,70004
M14A0004,40.7167079115,-73.9891563093,70005
M14A0004,40.7168434958,-73.9890863045,70006
M14A0004,40.7168434958,-73.9890863045,80001
M14A0004,40.7176493155,-73.9886691572,80002
M14A0004,40.7184726987,-73.9882397313,80003
M14A0004,40.7186236528,-73.9881675556,80004
M14A0004,40.7189735902,-73.9879867592,80005
M14A0004,40.7189735902,-73.9879867592,90001
M14A0004,40.7198312787,-73.9875432406,90002
M14A0004,40.7209812648,-73.9869513825,90003
M14A0004,40.7221477141,-73.9863414624,90004
M14A0004,40.7222959201,-73.9862512408,90005
M14A0004,40.7223480669,-73.9862223688,90006
M14A0004,40.7226063261,-73.9860390458,90007
M14A0004,40.7226063261,-73.9860390458,100001
M14A0004,40.7230094952,-73.9857532323,100002
M14A0004,40.723648964,-73.9852876991,100003
M14A0004,40.7239099654,-73.9850971529,100004
M14A0004,40.7239099654,-73.9850971529,110001
M14A0004,40.7242664747,-73.9848365931,110002
M14A0004,40.724862028,-73.9844035227,110003
M14A0004,40.7251353782,-73.9842043079,110004
M14A0004,40.7251353782,-73.9842043079,120001
M14A0004,40.7254713019,-73.9839596179,120002
M14A0004,40.7260531291,-73.983533751,120003
M14A0004,40.7266651444,-73.9830898295,120004
M14A0004,40.7268715275,-73.9829396886,120005
M14A0004,40.7268715275,-73.9829396886,130001
M14A0004,40.7272606909,-73.982656728,130002
M14A0004,40.7278452574,-73.9822272296,130003
M14A0004,40.7284462895,-73.9817905032,130004
M14A0004,40.7287130484,-73.9815963199,130005
M14A0004,40.7287130484,-73.9815963199,140001
M14A0004,40.7290857418,-73.981324894,140002
M14A0004,40.7297251921,-73.9808592759,140003
M14A0004,40.7304140411,-73.9803647696,140004
M14A0004,40.7304675852,-73.9804913979,140005
M14A0004,40.7304675852,-73.9804913979,150001
M14A0004,40.7305485875,-73.9806822425,150002
M14A0004,40.7310620527,-73.981894424,150003
M14A0004,40.7311046122,-73.9819954401,150004
M14A0004,40.7311046122,-73.9819954401,160001
M14A0004,40.7313476113,-73.982572677,160002
M14A0004,40.7323470339,-73.9849393919,160003
M14A0004,40.7325150639,-73.9853376998,160004
M14A0004,40.7325150639,-73.9853376998,170001
M14A0004,40.7332914987,-73.9871798997,170002
M14A0004,40.733480112,-73.9876283697,170003
M14A0004,40.733480112,-73.9876283697,180001
M14A0004,40.733964129,-73.9887782397,180002
M14A0004,40.7341175947,-73.9891357955,180003
M14A0004,40.7341175947,-73.9891357955,190001
M14A0004,40.734252391,-73.9894493347,190002
M14A0004,40.7343512274,-73.9897307667,190003
M14A0004,40.7344720144,-73.9899364218,190004
M14A0004,40.7348371346,-73.9907554577,190005
M14A0004,40.7350100882,-73.9911956511,190006
M14A0004,40.7351638217,-73.9915636823,190007
M14A0004,40.7352022576,-73.991693578,190008
M14A0004,40.7352379473,-73.9918054325,190009
M14A0004,40.7353985415,-73.9921850123,190010
M14A0004,40.7353985415,-73.9921850123,200001
M14A0004,40.7360038466,-73.9936167519,200002
M14A0004,40.7361658074,-73.9940017529,200003
M14A0004,40.7361658074,-73.9940017529,210001
M14A0004,40.7373598853,-73.9968389829,210002
M14A0004,40.737599516,-73.9974109156,210003
M14A0004,40.737599516,-73.9974109156,220001
M14A0004,40.7385511484,-73.9996824492,220002
M14A0004,40.7387273615,-74.000098874,220003
M14A0004,40.7387273615,-74.000098874,230001
M14A0004,40.7397533201,-74.002522409,230002
M14A0004,40.7399597132,-74.0030153526,230003
M14A0004,40.7399597132,-74.0030153526,240001
M14A0004,40.7408566202,-74.0051567699,240002
M14A0004,40.7407210288,-74.0051784113,240003
M14A0004,40.7407210288,-74.0051784113,250001
M14A0004,40.7400222114,-74.0052902239,250002
M14A0004,40.7394101283,-74.0053912155,250003
M14A0004,40.7388438829,-74.0054813834,250004
M14A0004,40.7388438829,-74.0054813834,260001
M14A0004,40.738754129,-74.0054958102,260002
M14A0004,40.7381365564,-74.0055895805,260003
M14A0004,40.7376606134,-74.0056689272,260004
M14D0001,40.7450622723,-74.007374033,10001
M14D0001,40.7448720896,-74.00692182,10002
M14D0001,40.7448281795,-74.0068243759,10003
M14D0001,40.7446443068,-74.006384076,10004
M14D0001,40.7434477208,-74.0035402295,10005
M14D0001,40.7431696716,-74.0037444718,10006
M14D0001,40.7431696716,-74.0037444718,20001
M14D0001,40.7428630761,-74.0039696415,20002
M14D0001,40.7425913393,-74.0041681066,20003
M14D0001,40.7423827316,-74.0043593567,20004
M14D0001,40.7422839187,-74.0044134812,20005
M14D0001,40.7421411889,-74.0044928638,20006
M14D0001,40.7416416303,-74.0048609174,20007
M14D0001,40.7413342093,-74.0050810245,20008
M14D0001,40.7408566202,-74.0051567699,20009
M14D0001,40.740688659,-74.0047558362,20010
M14D0001,40.740688659,-74.0047558362,30001
M14D0001,40.7397533201,-74.002522409,30002
M14D0001,40.7395837029,-74.0021218494,30003
M14D0001,40.7395837029,-74.0021218494,40001
M14D0001,40.7385511484,-73.9996824492,40002
M14D0001,40.738357916,-73.9992212812,40003
M14D0001,40.738357916,-73.9992212812,50001
M14D0001,40.7373598853,-73.9968389829,50002
M14D0001,40.7371660926,-73.9963781923,50003
M14D0001,40.7371660926,-73.9963781923,60001
M14D0001,40.7360038466,-73.9936167519,60002
M14D0001,40.7358479239,-73.993247629,60003
M14D0001,40.7358479239,-73.993247629,70001
M14D0001,40.7352379473,-73.9918054325,70002
M14D0001,40.7352022576,-73.991693578,70003
M14D0001,40.7351676652,-73.991576311,70004
M14D0001,40.7351676652,-73.991576311,80001
M14D0001,40.7351638217,-73.9915636823,80002
M14D0001,40.7350100882,-73.9911956511,80003
M14D0001,40.7348371346,-73.9907554577,80004
M14D0001,40.7344720144,-73.9899364218,80005
M14D0001,40.7343512274,-73.9897307667,80006
M14D0001,40.734252391,-73.9894493347,80007
M14D0001,40.7340006424,-73.9888630282,80008
M14D0001,40.7340006424,-73.9888630282,90001
M14D0001,40.733964129,-73.9887782397,90002
M14D0001,40.7332914987,-73.9871798997,90003
M14D0001,40.7330798215,-73.9866773132,90004
M14D0001,40.7330798215,-73.9866773132,100001
M14D0001,40.7323470339,-73.9849393919,100002
M14D0001,40.7321551156,-73.9844851648,100003
M14D0001,40.7321551156,-73.9844851648,110001
M14D0001,40.7313476113,-73.982572677,110002
